"Date","Imports","Replicate"
2020-03-10,15,976
2020-03-11,28,976
2020-03-12,8,976
2020-03-13,51,976
2020-03-14,30,976
2020-03-15,33,976
2020-03-16,44,976
2020-03-17,43,976
2020-03-18,57,976
2020-03-19,51,976
2020-03-20,44,976
2020-03-21,30,976
2020-03-22,19,976
2020-01-22,2,977
2020-01-24,1,977
2020-01-25,1,977
2020-01-26,2,977
2020-01-27,1,977
2020-01-28,5,977
2020-01-30,9,977
2020-01-31,8,977
2020-02-01,10,977
2020-02-02,13,977
2020-02-03,9,977
2020-02-04,3,977
2020-02-05,10,977
2020-02-06,6,977
2020-02-07,8,977
2020-02-08,9,977
2020-02-09,7,977
2020-02-10,8,977
2020-02-11,8,977
2020-02-12,3,977
2020-02-13,36,977
2020-02-14,20,977
2020-02-15,6,977
2020-02-16,7,977
2020-02-17,4,977
2020-02-19,2,977
2020-02-20,1,977
2020-02-21,1,977
2020-02-22,6,977
2020-02-23,2,977
2020-02-24,4,977
2020-02-25,3,977
2020-02-26,2,977
2020-02-28,7,977
2020-02-29,2,977
2020-03-01,7,977
2020-03-02,5,977
2020-03-03,7,977
2020-03-04,4,977
2020-03-05,9,977
2020-03-06,13,977
2020-03-07,18,977
2020-03-08,17,977
2020-03-09,16,977
2020-03-10,18,977
2020-03-11,14,977
2020-03-12,5,977
2020-03-13,54,977
2020-03-14,31,977
2020-03-15,29,977
2020-03-16,53,977
2020-03-17,44,977
2020-03-18,35,977
2020-03-19,54,977
2020-03-20,43,977
2020-03-21,38,977
2020-03-22,20,977
2020-01-27,1,978
2020-01-28,7,978
2020-01-29,1,978
2020-01-30,4,978
2020-01-31,3,978
2020-02-01,3,978
2020-02-02,13,978
2020-02-03,9,978
2020-02-04,11,978
2020-02-05,10,978
2020-02-06,3,978
2020-02-07,6,978
2020-02-08,4,978
2020-02-09,10,978
2020-02-10,2,978
2020-02-11,7,978
2020-02-13,37,978
2020-02-14,10,978
2020-02-15,9,978
2020-02-16,5,978
2020-02-17,7,978
2020-02-18,4,978
2020-02-20,5,978
2020-02-21,1,978
2020-02-22,2,978
2020-02-23,2,978
2020-02-24,2,978
2020-02-25,2,978
2020-02-26,2,978
2020-02-27,2,978
2020-02-28,2,978
2020-02-29,3,978
2020-03-01,2,978
2020-03-02,6,978
2020-03-03,7,978
2020-03-04,4,978
2020-03-05,5,978
2020-03-06,8,978
2020-03-07,9,978
2020-03-08,8,978
2020-03-09,13,978
2020-03-10,9,978
2020-03-11,24,978
2020-03-12,4,978
2020-03-13,40,978
2020-03-14,19,978
2020-03-15,18,978
2020-03-16,31,978
2020-03-17,24,978
2020-03-18,26,978
2020-03-19,37,978
2020-03-20,34,978
2020-03-21,25,978
2020-03-22,8,978
2020-01-22,4,979
2020-01-24,2,979
2020-01-25,1,979
2020-01-26,4,979
2020-01-27,8,979
2020-01-28,19,979
2020-01-29,5,979
2020-01-30,14,979
2020-01-31,16,979
2020-02-01,17,979
2020-02-02,28,979
2020-02-03,16,979
2020-02-04,28,979
2020-02-05,29,979
2020-02-06,19,979
2020-02-07,24,979
2020-02-08,13,979
2020-02-09,15,979
2020-02-10,23,979
2020-02-11,8,979
2020-02-12,2,979
2020-02-13,110,979
2020-02-14,29,979
2020-02-15,13,979
2020-02-16,13,979
2020-02-17,21,979
2020-02-18,10,979
2020-02-19,3,979
2020-02-20,5,979
2020-02-21,6,979
2020-02-22,9,979
2020-02-23,2,979
2020-02-24,4,979
2020-02-25,3,979
2020-02-26,2,979
2020-02-27,13,979
2020-02-28,6,979
2020-02-29,17,979
2020-03-01,18,979
2020-03-02,13,979
2020-03-03,16,979
2020-03-04,10,979
2020-03-05,22,979
2020-03-06,28,979
2020-03-07,26,979
2020-03-08,30,979
2020-03-09,24,979
2020-03-10,30,979
2020-03-11,46,979
2020-03-12,15,979
2020-03-13,95,979
2020-03-14,82,979
2020-03-15,70,979
2020-03-16,106,979
2020-03-17,94,979
2020-03-18,106,979
2020-03-19,105,979
2020-03-20,82,979
2020-03-21,78,979
2020-03-22,29,979
2020-01-24,1,980
2020-01-25,1,980
2020-01-26,1,980
2020-01-27,3,980
2020-01-28,6,980
2020-01-30,5,980
2020-01-31,7,980
2020-02-01,6,980
2020-02-02,17,980
2020-02-03,8,980
2020-02-04,14,980
2020-02-05,11,980
2020-02-06,15,980
2020-02-07,9,980
2020-02-08,12,980
2020-02-09,12,980
2020-02-10,7,980
2020-02-11,10,980
2020-02-12,1,980
2020-02-13,62,980
2020-02-14,26,980
2020-02-15,7,980
2020-02-16,4,980
2020-02-17,5,980
2020-02-18,1,980
2020-02-20,2,980
2020-02-21,2,980
2020-02-22,8,980
2020-02-23,1,980
2020-02-24,3,980
2020-02-25,5,980
2020-02-26,2,980
2020-02-27,4,980
2020-02-28,5,980
2020-02-29,4,980
2020-03-01,4,980
2020-03-02,4,980
2020-03-03,14,980
2020-03-04,8,980
2020-03-05,5,980
2020-03-06,11,980
2020-03-07,13,980
2020-03-08,14,980
2020-03-09,12,980
2020-03-10,18,980
2020-03-11,28,980
2020-03-12,5,980
2020-03-13,60,980
2020-03-14,32,980
2020-03-15,36,980
2020-03-16,64,980
2020-03-17,59,980
2020-03-18,35,980
2020-03-19,51,980
2020-03-20,49,980
2020-03-21,31,980
2020-03-22,8,980
2020-01-22,2,981
2020-01-24,1,981
2020-01-25,1,981
2020-01-26,3,981
2020-01-27,1,981
2020-01-28,7,981
2020-01-30,7,981
2020-01-31,8,981
2020-02-01,9,981
2020-02-02,19,981
2020-02-03,7,981
2020-02-04,7,981
2020-02-05,4,981
2020-02-06,14,981
2020-02-07,9,981
2020-02-08,5,981
2020-02-09,7,981
2020-02-10,6,981
2020-02-11,4,981
2020-02-12,1,981
2020-02-13,48,981
2020-02-14,25,981
2020-02-15,9,981
2020-02-16,12,981
2020-02-17,5,981
2020-02-18,6,981
2020-02-19,1,981
2020-02-20,1,981
2020-02-21,4,981
2020-02-22,4,981
2020-02-23,1,981
2020-02-24,1,981
2020-02-25,3,981
2020-02-26,2,981
2020-02-27,2,981
2020-02-28,12,981
2020-02-29,5,981
2020-03-01,10,981
2020-03-02,2,981
2020-03-03,8,981
2020-03-04,1,981
2020-03-05,8,981
2020-03-06,11,981
2020-03-07,12,981
2020-03-08,9,981
2020-03-09,20,981
2020-03-10,15,981
2020-03-11,19,981
2020-03-12,10,981
2020-03-13,58,981
2020-03-14,41,981
2020-03-15,29,981
2020-03-16,51,981
2020-03-17,38,981
2020-03-18,44,981
2020-03-19,78,981
2020-03-20,46,981
2020-03-21,32,981
2020-03-22,18,981
2020-01-22,13,982
2020-01-23,1,982
2020-01-24,2,982
2020-01-25,6,982
2020-01-26,6,982
2020-01-27,14,982
2020-01-28,39,982
2020-01-29,9,982
2020-01-30,33,982
2020-01-31,22,982
2020-02-01,28,982
2020-02-02,55,982
2020-02-03,41,982
2020-02-04,50,982
2020-02-05,51,982
2020-02-06,41,982
2020-02-07,45,982
2020-02-08,39,982
2020-02-09,41,982
2020-02-10,35,982
2020-02-11,37,982
2020-02-12,2,982
2020-02-13,186,982
2020-02-14,86,982
2020-02-15,22,982
2020-02-16,32,982
2020-02-17,24,982
2020-02-18,23,982
2020-02-19,9,982
2020-02-20,11,982
2020-02-21,5,982
2020-02-22,28,982
2020-02-23,6,982
2020-02-24,4,982
2020-02-25,12,982
2020-02-26,13,982
2020-02-27,14,982
2020-02-28,18,982
2020-02-29,33,982
2020-03-01,19,982
2020-03-02,27,982
2020-03-03,41,982
2020-03-04,32,982
2020-03-05,36,982
2020-03-06,57,982
2020-03-07,48,982
2020-03-08,45,982
2020-03-09,34,982
2020-03-10,80,982
2020-03-11,108,982
2020-03-12,31,982
2020-03-13,208,982
2020-03-14,117,982
2020-03-15,157,982
2020-03-16,201,982
2020-03-17,180,982
2020-03-18,182,982
2020-03-19,255,982
2020-03-20,178,982
2020-03-21,141,982
2020-03-22,70,982
2020-01-22,4,983
2020-01-24,1,983
2020-01-25,1,983
2020-01-26,3,983
2020-01-27,4,983
2020-01-28,9,983
2020-01-29,3,983
2020-01-30,10,983
2020-01-31,2,983
2020-02-01,13,983
2020-02-02,24,983
2020-02-03,19,983
2020-02-04,23,983
2020-02-05,28,983
2020-02-06,12,983
2020-02-07,26,983
2020-02-08,20,983
2020-02-09,21,983
2020-02-10,16,983
2020-02-11,12,983
2020-02-12,3,983
2020-02-13,79,983
2020-02-14,41,983
2020-02-15,13,983
2020-02-16,11,983
2020-02-17,8,983
2020-02-18,12,983
2020-02-19,1,983
2020-02-20,4,983
2020-02-21,1,983
2020-02-22,9,983
2020-02-23,2,983
2020-02-24,3,983
2020-02-25,8,983
2020-02-26,5,983
2020-02-27,5,983
2020-02-28,11,983
2020-02-29,4,983
2020-03-01,10,983
2020-03-02,15,983
2020-03-03,7,983
2020-03-04,8,983
2020-03-05,11,983
2020-03-06,20,983
2020-03-07,16,983
2020-03-08,21,983
2020-03-09,16,983
2020-03-10,24,983
2020-03-11,31,983
2020-03-12,13,983
2020-03-13,99,983
2020-03-14,43,983
2020-03-15,46,983
2020-03-16,84,983
2020-03-17,85,983
2020-03-18,82,983
2020-03-19,81,983
2020-03-20,94,983
2020-03-21,46,983
2020-03-22,31,983
2020-01-24,1,984
2020-01-26,3,984
2020-01-27,4,984
2020-01-28,10,984
2020-01-29,2,984
2020-01-30,14,984
2020-01-31,5,984
2020-02-01,5,984
2020-02-02,14,984
2020-02-03,13,984
2020-02-04,13,984
2020-02-05,17,984
2020-02-06,11,984
2020-02-07,14,984
2020-02-08,15,984
2020-02-09,11,984
2020-02-10,12,984
2020-02-11,10,984
2020-02-13,54,984
2020-02-14,26,984
2020-02-15,7,984
2020-02-16,4,984
2020-02-17,8,984
2020-02-18,6,984
2020-02-19,3,984
2020-02-20,4,984
2020-02-21,2,984
2020-02-22,8,984
2020-02-23,2,984
2020-02-24,4,984
2020-02-26,1,984
2020-02-27,7,984
2020-02-28,9,984
2020-02-29,7,984
2020-03-01,6,984
2020-03-02,9,984
2020-03-03,11,984
2020-03-04,8,984
2020-03-05,15,984
2020-03-06,22,984
2020-03-07,18,984
2020-03-08,13,984
2020-03-09,22,984
2020-03-10,21,984
2020-03-11,21,984
2020-03-12,10,984
2020-03-13,67,984
2020-03-14,58,984
2020-03-15,42,984
2020-03-16,60,984
2020-03-17,45,984
2020-03-18,73,984
2020-03-19,73,984
2020-03-20,63,984
2020-03-21,44,984
2020-03-22,19,984
2020-01-22,3,985
2020-01-23,1,985
2020-01-24,2,985
2020-01-25,4,985
2020-01-26,3,985
2020-01-27,6,985
2020-01-28,15,985
2020-01-29,3,985
2020-01-30,9,985
2020-01-31,7,985
2020-02-01,8,985
2020-02-02,26,985
2020-02-03,16,985
2020-02-04,21,985
2020-02-05,31,985
2020-02-06,17,985
2020-02-07,19,985
2020-02-08,10,985
2020-02-09,11,985
2020-02-10,23,985
2020-02-11,10,985
2020-02-12,2,985
2020-02-13,90,985
2020-02-14,43,985
2020-02-15,9,985
2020-02-16,15,985
2020-02-17,12,985
2020-02-18,11,985
2020-02-19,7,985
2020-02-20,3,985
2020-02-21,1,985
2020-02-22,12,985
2020-02-23,2,985
2020-02-24,5,985
2020-02-25,8,985
2020-02-26,9,985
2020-02-27,8,985
2020-02-28,12,985
2020-02-29,7,985
2020-03-01,11,985
2020-03-02,6,985
2020-03-03,13,985
2020-03-04,16,985
2020-03-05,9,985
2020-03-06,14,985
2020-03-07,11,985
2020-03-08,32,985
2020-03-09,24,985
2020-03-10,35,985
2020-03-11,39,985
2020-03-12,15,985
2020-03-13,96,985
2020-03-14,65,985
2020-03-15,67,985
2020-03-16,92,985
2020-03-17,66,985
2020-03-18,68,985
2020-03-19,99,985
2020-03-20,79,985
2020-03-21,58,985
2020-03-22,24,985
2020-01-22,8,986
2020-01-23,2,986
2020-01-24,3,986
2020-01-25,7,986
2020-01-26,2,986
2020-01-27,9,986
2020-01-28,27,986
2020-01-29,2,986
2020-01-30,23,986
2020-01-31,18,986
2020-02-01,24,986
2020-02-02,46,986
2020-02-03,29,986
2020-02-04,29,986
2020-02-05,40,986
2020-02-06,27,986
2020-02-07,39,986
2020-02-08,34,986
2020-02-09,39,986
2020-02-10,27,986
2020-02-11,20,986
2020-02-12,1,986
2020-02-13,148,986
2020-02-14,65,986
2020-02-15,30,986
2020-02-16,21,986
2020-02-17,14,986
2020-02-18,20,986
2020-02-19,1,986
2020-02-20,3,986
2020-02-21,6,986
2020-02-22,17,986
2020-02-23,3,986
2020-02-24,6,986
2020-02-25,11,986
2020-02-26,7,986
2020-02-27,14,986
2020-02-28,14,986
2020-02-29,16,986
2020-03-01,28,986
2020-03-02,15,986
2020-03-03,29,986
2020-03-04,28,986
2020-03-05,25,986
2020-03-06,38,986
2020-03-07,28,986
2020-03-08,32,986
2020-03-09,39,986
2020-03-10,54,986
2020-03-11,68,986
2020-03-12,27,986
2020-03-13,153,986
2020-03-14,127,986
2020-03-15,125,986
2020-03-16,165,986
2020-03-17,139,986
2020-03-18,162,986
2020-03-19,175,986
2020-03-20,139,986
2020-03-21,109,986
2020-03-22,46,986
2020-01-22,2,987
2020-01-24,1,987
2020-01-26,1,987
2020-01-27,4,987
2020-01-28,4,987
2020-01-29,1,987
2020-01-30,4,987
2020-01-31,6,987
2020-02-01,6,987
2020-02-02,6,987
2020-02-03,7,987
2020-02-04,9,987
2020-02-05,5,987
2020-02-06,10,987
2020-02-07,7,987
2020-02-08,3,987
2020-02-09,7,987
2020-02-10,2,987
2020-02-11,5,987
2020-02-12,1,987
2020-02-13,35,987
2020-02-14,16,987
2020-02-15,6,987
2020-02-16,4,987
2020-02-17,1,987
2020-02-18,5,987
2020-02-19,2,987
2020-02-21,1,987
2020-02-22,6,987
2020-02-23,1,987
2020-02-24,1,987
2020-02-25,1,987
2020-02-26,3,987
2020-02-27,1,987
2020-02-28,1,987
2020-02-29,5,987
2020-03-01,8,987
2020-03-02,3,987
2020-03-03,4,987
2020-03-04,8,987
2020-03-05,4,987
2020-03-06,9,987
2020-03-07,5,987
2020-03-08,5,987
2020-03-09,7,987
2020-03-10,9,987
2020-03-11,15,987
2020-03-12,1,987
2020-03-13,30,987
2020-03-14,23,987
2020-03-15,24,987
2020-03-16,44,987
2020-03-17,23,987
2020-03-18,36,987
2020-03-19,37,987
2020-03-20,40,987
2020-03-21,17,987
2020-03-22,8,987
2020-01-22,3,988
2020-01-24,1,988
2020-01-25,2,988
2020-01-27,4,988
2020-01-28,14,988
2020-01-29,1,988
2020-01-30,9,988
2020-01-31,5,988
2020-02-01,7,988
2020-02-02,16,988
2020-02-03,14,988
2020-02-04,17,988
2020-02-05,15,988
2020-02-06,7,988
2020-02-07,15,988
2020-02-08,12,988
2020-02-09,4,988
2020-02-10,10,988
2020-02-11,12,988
2020-02-12,1,988
2020-02-13,69,988
2020-02-14,26,988
2020-02-15,9,988
2020-02-16,4,988
2020-02-17,9,988
2020-02-18,6,988
2020-02-19,3,988
2020-02-20,2,988
2020-02-21,4,988
2020-02-22,6,988
2020-02-24,1,988
2020-02-25,2,988
2020-02-26,7,988
2020-02-27,6,988
2020-02-28,2,988
2020-02-29,14,988
2020-03-01,6,988
2020-03-02,7,988
2020-03-03,8,988
2020-03-04,10,988
2020-03-05,13,988
2020-03-06,18,988
2020-03-07,9,988
2020-03-08,12,988
2020-03-09,12,988
2020-03-10,16,988
2020-03-11,38,988
2020-03-12,15,988
2020-03-13,87,988
2020-03-14,45,988
2020-03-15,54,988
2020-03-16,83,988
2020-03-17,85,988
2020-03-18,62,988
2020-03-19,62,988
2020-03-20,56,988
2020-03-21,49,988
2020-03-22,27,988
2020-01-22,6,989
2020-01-24,4,989
2020-01-25,3,989
2020-01-26,2,989
2020-01-27,5,989
2020-01-28,15,989
2020-01-29,7,989
2020-01-30,24,989
2020-01-31,16,989
2020-02-01,10,989
2020-02-02,40,989
2020-02-03,27,989
2020-02-04,31,989
2020-02-05,26,989
2020-02-06,28,989
2020-02-07,39,989
2020-02-08,22,989
2020-02-09,25,989
2020-02-10,30,989
2020-02-11,19,989
2020-02-12,4,989
2020-02-13,136,989
2020-02-14,58,989
2020-02-15,23,989
2020-02-16,16,989
2020-02-17,19,989
2020-02-18,15,989
2020-02-19,4,989
2020-02-20,1,989
2020-02-21,4,989
2020-02-22,12,989
2020-02-23,3,989
2020-02-24,7,989
2020-02-25,9,989
2020-02-26,5,989
2020-02-27,13,989
2020-02-28,9,989
2020-02-29,20,989
2020-03-01,16,989
2020-03-02,11,989
2020-03-03,24,989
2020-03-04,23,989
2020-03-05,21,989
2020-03-06,38,989
2020-03-07,43,989
2020-03-08,29,989
2020-03-09,34,989
2020-03-10,45,989
2020-03-11,57,989
2020-03-12,26,989
2020-03-13,143,989
2020-03-14,105,989
2020-03-15,102,989
2020-03-16,146,989
2020-03-17,132,989
2020-03-18,103,989
2020-03-19,142,989
2020-03-20,132,989
2020-03-21,79,989
2020-03-22,37,989
2020-01-22,3,990
2020-01-23,1,990
2020-01-26,3,990
2020-01-27,3,990
2020-01-28,5,990
2020-01-29,3,990
2020-01-30,8,990
2020-01-31,3,990
2020-02-01,8,990
2020-02-02,15,990
2020-02-03,12,990
2020-02-04,13,990
2020-02-05,18,990
2020-02-06,12,990
2020-02-07,8,990
2020-02-08,11,990
2020-02-09,16,990
2020-02-10,9,990
2020-02-11,9,990
2020-02-12,1,990
2020-02-13,55,990
2020-02-14,28,990
2020-02-15,11,990
2020-02-16,12,990
2020-02-17,7,990
2020-02-18,7,990
2020-02-19,4,990
2020-02-21,1,990
2020-02-22,7,990
2020-02-23,1,990
2020-02-24,2,990
2020-02-25,6,990
2020-02-26,5,990
2020-02-27,8,990
2020-02-28,5,990
2020-02-29,16,990
2020-03-01,13,990
2020-03-02,6,990
2020-03-03,8,990
2020-03-04,10,990
2020-03-05,9,990
2020-03-06,22,990
2020-03-07,10,990
2020-03-08,13,990
2020-03-09,13,990
2020-03-10,19,990
2020-03-11,25,990
2020-03-12,4,990
2020-03-13,59,990
2020-03-14,33,990
2020-03-15,38,990
2020-03-16,52,990
2020-03-17,65,990
2020-03-18,49,990
2020-03-19,80,990
2020-03-20,45,990
2020-03-21,32,990
2020-03-22,10,990
2020-01-22,4,991
2020-01-23,1,991
2020-01-25,1,991
2020-01-26,3,991
2020-01-27,3,991
2020-01-28,4,991
2020-01-29,4,991
2020-01-30,12,991
2020-01-31,11,991
2020-02-01,9,991
2020-02-02,20,991
2020-02-03,12,991
2020-02-04,16,991
2020-02-05,11,991
2020-02-06,7,991
2020-02-07,16,991
2020-02-08,15,991
2020-02-09,13,991
2020-02-10,5,991
2020-02-11,10,991
2020-02-12,2,991
2020-02-13,56,991
2020-02-14,34,991
2020-02-15,6,991
2020-02-16,8,991
2020-02-17,11,991
2020-02-18,8,991
2020-02-19,1,991
2020-02-20,3,991
2020-02-21,2,991
2020-02-22,5,991
2020-02-23,4,991
2020-02-24,4,991
2020-02-25,3,991
2020-02-26,4,991
2020-02-27,4,991
2020-02-28,8,991
2020-02-29,4,991
2020-03-01,9,991
2020-03-02,7,991
2020-03-03,14,991
2020-03-04,11,991
2020-03-05,8,991
2020-03-06,19,991
2020-03-07,10,991
2020-03-08,18,991
2020-03-09,13,991
2020-03-10,16,991
2020-03-11,24,991
2020-03-12,10,991
2020-03-13,60,991
2020-03-14,41,991
2020-03-15,43,991
2020-03-16,60,991
2020-03-17,75,991
2020-03-18,43,991
2020-03-19,68,991
2020-03-20,45,991
2020-03-21,39,991
2020-03-22,23,991
2020-01-22,3,992
2020-01-23,1,992
2020-01-24,2,992
2020-01-25,5,992
2020-01-26,6,992
2020-01-27,10,992
2020-01-28,21,992
2020-01-29,7,992
2020-01-30,15,992
2020-01-31,18,992
2020-02-01,10,992
2020-02-02,46,992
2020-02-03,30,992
2020-02-04,39,992
2020-02-05,27,992
2020-02-06,27,992
2020-02-07,25,992
2020-02-08,22,992
2020-02-09,18,992
2020-02-10,28,992
2020-02-11,16,992
2020-02-12,5,992
2020-02-13,118,992
2020-02-14,68,992
2020-02-15,13,992
2020-02-16,19,992
2020-02-17,18,992
2020-02-18,12,992
2020-02-19,4,992
2020-02-20,5,992
2020-02-21,3,992
2020-02-22,13,992
2020-02-23,4,992
2020-02-24,8,992
2020-02-25,7,992
2020-02-26,5,992
2020-02-27,11,992
2020-02-28,18,992
2020-02-29,12,992
2020-03-01,34,992
2020-03-02,18,992
2020-03-03,21,992
2020-03-04,17,992
2020-03-05,13,992
2020-03-06,35,992
2020-03-07,37,992
2020-03-08,38,992
2020-03-09,32,992
2020-03-10,43,992
2020-03-11,67,992
2020-03-12,31,992
2020-03-13,146,992
2020-03-14,96,992
2020-03-15,104,992
2020-03-16,146,992
2020-03-17,141,992
2020-03-18,166,992
2020-03-19,144,992
2020-03-20,124,992
2020-03-21,101,992
2020-03-22,36,992
2020-01-22,4,993
2020-01-23,1,993
2020-01-24,3,993
2020-01-25,2,993
2020-01-26,9,993
2020-01-27,6,993
2020-01-28,24,993
2020-01-29,6,993
2020-01-30,15,993
2020-01-31,14,993
2020-02-01,15,993
2020-02-02,44,993
2020-02-03,27,993
2020-02-04,51,993
2020-02-05,24,993
2020-02-06,33,993
2020-02-07,32,993
2020-02-08,19,993
2020-02-09,35,993
2020-02-10,20,993
2020-02-11,17,993
2020-02-12,2,993
2020-02-13,162,993
2020-02-14,58,993
2020-02-15,20,993
2020-02-16,28,993
2020-02-17,9,993
2020-02-18,16,993
2020-02-19,4,993
2020-02-20,5,993
2020-02-21,9,993
2020-02-22,16,993
2020-02-23,3,993
2020-02-24,5,993
2020-02-25,10,993
2020-02-26,14,993
2020-02-27,9,993
2020-02-28,9,993
2020-02-29,22,993
2020-03-01,12,993
2020-03-02,11,993
2020-03-03,30,993
2020-03-04,12,993
2020-03-05,19,993
2020-03-06,37,993
2020-03-07,41,993
2020-03-08,32,993
2020-03-09,35,993
2020-03-10,51,993
2020-03-11,68,993
2020-03-12,21,993
2020-03-13,163,993
2020-03-14,93,993
2020-03-15,102,993
2020-03-16,137,993
2020-03-17,144,993
2020-03-18,133,993
2020-03-19,190,993
2020-03-20,143,993
2020-03-21,116,993
2020-03-22,48,993
2020-01-22,2,994
2020-01-23,2,994
2020-01-24,4,994
2020-01-25,4,994
2020-01-26,5,994
2020-01-27,6,994
2020-01-28,26,994
2020-01-29,8,994
2020-01-30,15,994
2020-01-31,13,994
2020-02-01,19,994
2020-02-02,33,994
2020-02-03,29,994
2020-02-04,44,994
2020-02-05,28,994
2020-02-06,31,994
2020-02-07,31,994
2020-02-08,18,994
2020-02-09,29,994
2020-02-10,20,994
2020-02-11,21,994
2020-02-12,3,994
2020-02-13,129,994
2020-02-14,56,994
2020-02-15,22,994
2020-02-16,22,994
2020-02-17,27,994
2020-02-18,12,994
2020-02-19,6,994
2020-02-20,5,994
2020-02-21,5,994
2020-02-22,6,994
2020-02-23,2,994
2020-02-24,4,994
2020-02-25,4,994
2020-02-26,7,994
2020-02-27,7,994
2020-02-28,11,994
2020-02-29,13,994
2020-03-01,18,994
2020-03-02,21,994
2020-03-03,22,994
2020-03-04,24,994
2020-03-05,18,994
2020-03-06,27,994
2020-03-07,26,994
2020-03-08,30,994
2020-03-09,36,994
2020-03-10,40,994
2020-03-11,53,994
2020-03-12,22,994
2020-03-13,123,994
2020-03-14,103,994
2020-03-15,97,994
2020-03-16,117,994
2020-03-17,128,994
2020-03-18,135,994
2020-03-19,160,994
2020-03-20,134,994
2020-03-21,109,994
2020-03-22,49,994
2020-01-22,1,995
2020-01-24,1,995
2020-01-25,4,995
2020-01-26,2,995
2020-01-27,1,995
2020-01-28,13,995
2020-01-29,4,995
2020-01-30,10,995
2020-01-31,7,995
2020-02-01,13,995
2020-02-02,19,995
2020-02-03,12,995
2020-02-04,20,995
2020-02-05,19,995
2020-02-06,14,995
2020-02-07,13,995
2020-02-08,14,995
2020-02-09,10,995
2020-02-10,6,995
2020-02-11,9,995
2020-02-12,1,995
2020-02-13,75,995
2020-02-14,34,995
2020-02-15,8,995
2020-02-16,6,995
2020-02-17,7,995
2020-02-18,8,995
2020-02-19,1,995
2020-02-20,5,995
2020-02-21,4,995
2020-02-22,10,995
2020-02-23,4,995
2020-02-24,3,995
2020-02-25,3,995
2020-02-26,2,995
2020-02-27,3,995
2020-02-28,3,995
2020-02-29,5,995
2020-03-01,11,995
2020-03-02,11,995
2020-03-03,10,995
2020-03-04,8,995
2020-03-05,10,995
2020-03-06,12,995
2020-03-07,15,995
2020-03-08,21,995
2020-03-09,14,995
2020-03-10,20,995
2020-03-11,25,995
2020-03-12,10,995
2020-03-13,66,995
2020-03-14,45,995
2020-03-15,41,995
2020-03-16,65,995
2020-03-17,68,995
2020-03-18,72,995
2020-03-19,71,995
2020-03-20,60,995
2020-03-21,54,995
2020-03-22,22,995
2020-01-24,1,996
2020-01-25,1,996
2020-01-26,1,996
2020-01-28,1,996
2020-01-29,1,996
2020-01-30,6,996
2020-01-31,3,996
2020-02-01,3,996
2020-02-02,16,996
2020-02-03,7,996
2020-02-04,8,996
2020-02-05,6,996
2020-02-06,8,996
2020-02-07,5,996
2020-02-08,6,996
2020-02-09,4,996
2020-02-10,4,996
2020-02-11,3,996
2020-02-12,1,996
2020-02-13,30,996
2020-02-14,7,996
2020-02-15,5,996
2020-02-16,7,996
2020-02-17,7,996
2020-02-18,3,996
2020-02-19,2,996
2020-02-21,3,996
2020-02-22,3,996
2020-02-23,4,996
2020-02-24,1,996
2020-02-25,2,996
2020-02-26,2,996
2020-02-27,2,996
2020-02-28,1,996
2020-02-29,2,996
2020-03-01,3,996
2020-03-02,5,996
2020-03-03,3,996
2020-03-04,1,996
2020-03-05,5,996
2020-03-06,4,996
2020-03-07,5,996
2020-03-08,11,996
2020-03-09,5,996
2020-03-10,13,996
2020-03-11,14,996
2020-03-12,5,996
2020-03-13,27,996
2020-03-14,22,996
2020-03-15,21,996
2020-03-16,28,996
2020-03-17,25,996
2020-03-18,29,996
2020-03-19,45,996
2020-03-20,26,996
2020-03-21,24,996
2020-03-22,22,996
2020-01-22,1,997
2020-01-23,1,997
2020-01-24,1,997
2020-01-26,5,997
2020-01-27,4,997
2020-01-28,7,997
2020-01-29,6,997
2020-01-30,5,997
2020-01-31,10,997
2020-02-01,8,997
2020-02-02,17,997
2020-02-03,10,997
2020-02-04,9,997
2020-02-05,9,997
2020-02-06,13,997
2020-02-07,9,997
2020-02-08,6,997
2020-02-09,8,997
2020-02-10,6,997
2020-02-11,5,997
2020-02-12,2,997
2020-02-13,56,997
2020-02-14,16,997
2020-02-15,9,997
2020-02-16,5,997
2020-02-17,4,997
2020-02-18,7,997
2020-02-19,3,997
2020-02-20,2,997
2020-02-22,5,997
2020-02-24,2,997
2020-02-25,4,997
2020-02-26,3,997
2020-02-27,2,997
2020-02-28,5,997
2020-02-29,5,997
2020-03-01,13,997
2020-03-02,7,997
2020-03-03,7,997
2020-03-04,9,997
2020-03-05,8,997
2020-03-06,13,997
2020-03-07,20,997
2020-03-08,12,997
2020-03-09,11,997
2020-03-10,17,997
2020-03-11,24,997
2020-03-12,12,997
2020-03-13,58,997
2020-03-14,25,997
2020-03-15,34,997
2020-03-16,59,997
2020-03-17,47,997
2020-03-18,44,997
2020-03-19,49,997
2020-03-20,49,997
2020-03-21,37,997
2020-03-22,14,997
2020-01-22,1,998
2020-01-25,4,998
2020-01-26,4,998
2020-01-27,8,998
2020-01-28,17,998
2020-01-30,8,998
2020-01-31,12,998
2020-02-01,12,998
2020-02-02,27,998
2020-02-03,10,998
2020-02-04,23,998
2020-02-05,19,998
2020-02-06,14,998
2020-02-07,18,998
2020-02-08,7,998
2020-02-09,18,998
2020-02-10,14,998
2020-02-11,13,998
2020-02-12,2,998
2020-02-13,79,998
